"Source_ID","PDF","n_species","logitMSA_loss_pred","logitMSA_loss_pred_lwr","logitMSA_loss_pred_med","logitMSA_loss_pred_mea","logitMSA_loss_pred_upr","MSA_loss_pred","MSA_loss_pred_lwr","MSA_loss_pred_med","MSA_loss_pred_mea","MSA_loss_pred_upr"
0,0.82,1,2.08315221481903,1.7167789293416,2.16333612596145,2.17299349455645,2.64240032785862,0.889254846613478,0.84771347670353,0.896908427803436,0.897797967236273,0.933541041027351
0,0.83,1,2.12646652869039,1.74653868062426,2.20844946942192,2.21843325229955,2.69993633363458,0.893449096948428,0.851515696382501,0.901005714114924,0.901892653533579,0.937022887031887
0,0.84,1,2.16978084256176,1.77910477899169,2.25297930045707,2.26387301004266,2.75875156282367,0.897502807686739,0.855586289049199,0.904907213798776,0.905840493252487,0.940405706548011
0,0.85,1,2.21309515643313,1.81311922382997,2.29670302709224,2.30931276778576,2.82666879563131,0.901419312205394,0.859738438266622,0.908603616775626,0.909645387129241,0.944100057158347
0,0.86,1,2.25640947030449,1.85090696759892,2.34405559284227,2.35475252552887,2.88151901866426,0.90520197074546,0.864233556210767,0.912460573171934,0.913311242994784,0.946925258007596
0,0.87,1,2.29972378417586,1.89247524034693,2.39099172265751,2.40019228327197,2.9374841018784,0.908854160326461,0.87,0.916137792948218,0.91684196489166,0.949668607507259
0,0.88,1,2.34303809804723,1.92574311948417,2.43435613555614,2.44563204101508,2.99729718601589,0.912379265361323,0.88,0.919409892407767,0.920241443078825,0.952451873245711
0,0.89,1,2.38635241191859,1.95484232287037,2.47820838021955,2.49107179875818,3.05789557606629,0.91578066895834,0.89,0.922599956418323,0.923513544896238,0.955122179685195
0,0.9,1,2.42966672578996,1.99429224190582,2.52586138104989,2.53651155650129,3.11988679453073,0.919061744893399,0.9,0.925935029440155,0.926662106457988,0.957705642946389
0,0.91,1,2.47298103966133,2.02664512727339,2.57100147476762,2.58195131424439,3.18187801299516,0.922225850232956,0.91,0.928971804811412,0.929690925140191,0.960146590564022
0,0.92,1,2.51629535353269,2.05359055094586,2.61516547875444,2.6273910719875,3.24386923145959,0.92527631858597,0.92,0.931831249453031,0.932603752827994,0.962452186152425
0,0.93,1,2.55960966740406,2.08583685039963,2.66143036608775,2.6728308297306,3.30583926468357,NA,0.93,0.934712009630107,0.935404289884638,0.964628589487303
0,0.94,1,2.60292398127543,2.1188168472143,2.70606411835139,2.71827058747371,3.36763446177309,NA,0.94,NA,NA,0.966677576411195
0,0.95,1,2.64623829514679,2.15402324228629,2.75195587329619,2.76371034521682,3.42942965886261,NA,0.95,NA,NA,0.968611732278596
0,0.96,1,2.68955260901816,2.18811643822963,2.79985941882462,2.80915010295992,3.48588705029314,NA,0.96,NA,NA,0.970283534616151
0,0.97,1,2.73286692288953,2.22220963417296,2.84298795034876,2.85458986070302,3.54015389952733,NA,0.97,NA,NA,0.971808928619008
0,0.98,1,2.7761812367609,2.25630283011629,2.8913062766453,2.90002961844613,3.59752081506232,NA,NA,NA,NA,NA
0,0.99,1,2.81949555063226,2.29039602605962,2.93717402952678,2.94546937618923,3.65346532772758,NA,NA,NA,NA,NA
0,1,1,2.86280986450363,2.32448922200295,2.98399767156481,2.99090913393234,3.71622327504511,NA,NA,NA,NA,NA
