"Source_ID","PDF","Taxon_group","n_species","logitMSA_loss_pred","logitMSA_loss_pred_lwr","logitMSA_loss_pred_med","logitMSA_loss_pred_mea","logitMSA_loss_pred_upr","MSA_loss_pred","MSA_loss_pred_lwr","MSA_loss_pred_med","MSA_loss_pred_mea","MSA_loss_pred_upr"
0,0.48,"Invertebrates",1,0.647347680617268,0.379624309813092,0.687442588913211,0.686217713058492,0.968242093673234,0.656412519904296,0.593782487834573,0.665397776658557,0.665125010692718,0.724768971143898
0,0.49,"Invertebrates",1,0.689137926020515,0.423780902387413,0.732685428066551,0.731688489211125,1.01475159641443,0.665775126672559,0.604387631672511,0.675394294430122,0.675175690497901,0.733949014104205
0,0.5,"Invertebrates",1,0.730928171423763,0.467807194217731,0.779965945524816,0.777159265363758,1.06329997349824,0.675008920356034,0.614864617529293,0.685672774372755,0.685067547887698,0.743320669304864
0,0.51,"Invertebrates",1,0.77271841682701,0.507996302476936,0.825413818597086,0.822630041516391,1.1132731780618,0.684108648301414,0.624336643659368,0.695384333542974,0.694794339547548,0.752738829285806
0,0.52,"Invertebrates",1,0.814508662230257,0.551765873049772,0.871981926069199,0.868100817669023,1.16312500434803,0.693069439812288,0.634545189928642,0.705157928173182,0.704350364053074,0.761900080610964
0,0.53,"Invertebrates",1,0.856298907633505,0.593295932556264,0.918522041025801,0.913571593821656,1.20996356872426,0.701886810528663,0.644121027814346,0.714740865686463,0.713730464966188,0.770292502888638
0,0.54,"Invertebrates",1,0.898089153036752,0.634794340395624,0.963133444541837,0.959042369974289,1.26273138579266,0.710556664756417,0.65357576805723,0.723748734101138,0.722930030677618,0.779495942267324
0,0.55,"Invertebrates",1,0.939879398439999,0.677469754435062,1.01072682997212,1.00451314612692,1.31610818426785,0.719075295819557,0.66317373904987,0.733162366941525,0.731944991158462,0.788533481080855
0,0.56,"Invertebrates",1,0.981669643843247,0.715772068126882,1.0558776433097,1.04998392227956,1.3667562726883,0.727439384522281,0.671675319106694,0.741901969764148,0.740771811806577,0.796855575063149
0,0.57,"Invertebrates",1,1.02345988924649,0.75601505946218,1.10067742925636,1.09545469843219,1.41643425628096,0.73564599582026,0.68048793551559,0.750387013913216,0.749407484592849,0.804778811605684
0,0.58,"Invertebrates",1,1.06525013464974,0.800535355250693,1.14347422076076,1.14092547458482,1.46823172460566,0.743692573811002,0.690088987158381,0.758316938942256,0.757849516727541,0.812788468088933
0,0.59,"Invertebrates",1,1.10704038005299,0.838204779370385,1.19017328111871,1.18639625073745,1.52179533253126,0.751576935161763,0.698086987131566,0.766772053986344,0.766095917078119,0.82080270031028
0,0.6,"Invertebrates",1,1.14883062545624,0.880828177655871,1.23777363156513,1.23186702689009,1.57512220954848,0.759297261100161,0.706993810450663,0.775176244879367,0.774145180577244,0.828512594190247
0,0.61,"Invertebrates",1,1.19062087085948,0.923426224371014,1.28139246140101,1.27733780304272,1.6272824460861,0.76685208809753,0.715739707869278,0.782686710935376,0.781996270863337,0.835797020957641
0,0.62,"Invertebrates",1,1.23241111626273,0.964476182436142,1.32661586061682,1.32280857919535,1.68559525862696,0.774240297378094,0.724017115749691,0.790280307488672,0.789648601396378,0.843644014848863
