"Database","Source_ID","SS_ID","Source_ID_original","SS_ID_original","Longitude","Latitude","Taxon_group","Pressure","Pressure_level","Pressure_unit","n_species","PDF","MSA_loss"
"BioTIME",245,"245_167","195","195_NorthAmerica_2254",-93.52,37.45,"Vertebrates","Time_as_proxy","19","Years_since_reference_measure",57,0,0.120644084533226
"BioTIME",245,"245_167","195","195_NorthAmerica_2254",-93.52,37.45,"Vertebrates","Time_as_proxy","20","Years_since_reference_measure",53,0,0.167709067327694
"BioTIME",245,"245_167","195","195_NorthAmerica_2254",-93.52,37.45,"Vertebrates","Time_as_proxy","21","Years_since_reference_measure",49,0,0.177264749900133
"BioTIME",245,"245_167","195","195_NorthAmerica_2254",-93.52,37.45,"Vertebrates","Time_as_proxy","22","Years_since_reference_measure",56,0,0.133411524357073
"BioTIME",245,"245_167","195","195_NorthAmerica_2254",-93.52,37.45,"Vertebrates","Time_as_proxy","23","Years_since_reference_measure",56,0,0.155494373631078
"BioTIME",245,"245_167","195","195_NorthAmerica_2254",-93.52,37.45,"Vertebrates","Time_as_proxy","24","Years_since_reference_measure",52,0,0.154026060061229
"BioTIME",245,"245_167","195","195_NorthAmerica_2254",-93.52,37.45,"Vertebrates","Time_as_proxy","25","Years_since_reference_measure",50,0,0.132168078314811
"BioTIME",245,"245_167","195","195_NorthAmerica_2254",-93.52,37.45,"Vertebrates","Time_as_proxy","26","Years_since_reference_measure",49,0,0.145894853305358
"BioTIME",245,"245_167","195","195_NorthAmerica_2254",-93.52,37.45,"Vertebrates","Time_as_proxy","27","Years_since_reference_measure",52,0,0.152021716655594
"BioTIME",245,"245_167","195","195_NorthAmerica_2254",-93.52,37.45,"Vertebrates","Time_as_proxy","28","Years_since_reference_measure",47,0,0.132363913092988
"BioTIME",245,"245_167","195","195_NorthAmerica_2254",-93.52,37.45,"Vertebrates","Time_as_proxy","29","Years_since_reference_measure",42,0,0.147894409232271
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",43,0,0.12357726920678
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",44,0,0.141974572362503
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",50,0,0.169479127301687
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",45,0,0.130253102912269
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",40,0,0.271195732459736
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","6","Years_since_reference_measure",43,0,0.169019160734668
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","7","Years_since_reference_measure",13,0,0.120512820512821
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",46,0,0.14897918298593
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","9","Years_since_reference_measure",47,0,0.0961718327937846
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","10","Years_since_reference_measure",48,0,0.114335189901014
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","11","Years_since_reference_measure",50,0,0.108463812228424
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","12","Years_since_reference_measure",51,0,0.129912090318801
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","13","Years_since_reference_measure",48,0,0.124238039070374
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","14","Years_since_reference_measure",55,0,0.174043294537317
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","15","Years_since_reference_measure",51,0,0.147012015715904
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",51,0,0.130021744158644
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","17","Years_since_reference_measure",57,0,0.163659719953823
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",50,0,0.128011781983845
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","19","Years_since_reference_measure",53,0,0.127475799774356
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","20","Years_since_reference_measure",54,0,0.154888098278903
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","21","Years_since_reference_measure",58,0,0.147096211224771
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","22","Years_since_reference_measure",51,0,0.105229291062309
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","23","Years_since_reference_measure",49,0,0.14594718374445
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","24","Years_since_reference_measure",45,0,0.11006051863153
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","25","Years_since_reference_measure",48,0,0.111908131157108
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","26","Years_since_reference_measure",49,0,0.156605133900307
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","27","Years_since_reference_measure",43,0,0.115479192177302
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","28","Years_since_reference_measure",46,0,0.119268666532535
"BioTIME",245,"245_168","195","195_NorthAmerica_2256",-94.12,37.15,"Vertebrates","Time_as_proxy","29","Years_since_reference_measure",34,0,0.167242085010332
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",60,0,0.136602390249396
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",61,0,0.116358332492931
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",66,0,0.106205174768531
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",67,0,0.067001807269124
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",67,0,0.0923751383006963
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","6","Years_since_reference_measure",56,0,0.057052321010899
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","7","Years_since_reference_measure",63,0,0.0707569356731308
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",61,0,0.149698179747122
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","9","Years_since_reference_measure",60,0,0.118471459024865
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","10","Years_since_reference_measure",65,0,0.12262878369049
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","11","Years_since_reference_measure",59,0,0.15104155598331
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","12","Years_since_reference_measure",58,0,0.14333202245821
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","13","Years_since_reference_measure",63,0,0.112625017678092
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","14","Years_since_reference_measure",67,0,0.109083697886202
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","15","Years_since_reference_measure",64,0,0.146516609932099
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",69,0,0.124827726875387
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","17","Years_since_reference_measure",61,0,0.110585169566035
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",69,0,0.0940784308859559
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","19","Years_since_reference_measure",59,0,0.081857810681322
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","20","Years_since_reference_measure",62,0,0.0627113253998304
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","21","Years_since_reference_measure",62,0,0.0981616467135292
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","22","Years_since_reference_measure",64,0,0.0710253827259922
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","23","Years_since_reference_measure",60,0,0.140079240462367
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","24","Years_since_reference_measure",58,0,0.125778813155858
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","25","Years_since_reference_measure",57,0,0.166202521347543
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","26","Years_since_reference_measure",61,0,0.142235323239135
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","27","Years_since_reference_measure",53,0,0.128460065062267
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","28","Years_since_reference_measure",49,0,0.149723901115429
"BioTIME",245,"245_169","195","195_NorthAmerica_2260",-92.85,38.28,"Vertebrates","Time_as_proxy","29","Years_since_reference_measure",40,0,0.146609919074315
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",55,0,0.236221417222558
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",59,0,0.222454674609598
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",56,0,0.212036261922721
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",50,0,0.216321002630242
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",55,0,0.23353828566117
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","6","Years_since_reference_measure",55,0,0.185689031411884
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","7","Years_since_reference_measure",62,0,0.168917795291188
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",59,0,0.0919676995948182
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","9","Years_since_reference_measure",61,0,0.16279288417376
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","10","Years_since_reference_measure",58,0,0.0915750153110796
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","11","Years_since_reference_measure",65,0,0.0709670738618107
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","12","Years_since_reference_measure",59,0,0.114330262151085
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","13","Years_since_reference_measure",65,0,0.136569442326226
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","14","Years_since_reference_measure",61,0,0.188584318254761
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","15","Years_since_reference_measure",60,0,0.12722822096964
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",56,0,0.145425304509155
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","17","Years_since_reference_measure",58,0,0.170417680078686
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",55,0,0.174740587862743
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","19","Years_since_reference_measure",61,0,0.107767208392882
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","20","Years_since_reference_measure",60,0,0.18768492514774
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","21","Years_since_reference_measure",62,0,0.140180160701677
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","22","Years_since_reference_measure",54,0,0.126248439404064
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","23","Years_since_reference_measure",56,0,0.129746043488571
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","24","Years_since_reference_measure",47,0,0.229469289630586
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","25","Years_since_reference_measure",49,0,0.192392202723684
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","26","Years_since_reference_measure",49,0,0.24510869895722
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","27","Years_since_reference_measure",48,0,0.235304193375961
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","28","Years_since_reference_measure",46,0,0.189547175904566
"BioTIME",245,"245_170","195","195_NorthAmerica_2261",-92.45,38.57,"Vertebrates","Time_as_proxy","29","Years_since_reference_measure",44,0,0.234473312968551
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",65,0,0.185921273078464
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",59,0,0.130235524072359
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",64,0,0.137550706825932
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",62,0,0.166646292707866
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",67,0,0.115067722309093
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","6","Years_since_reference_measure",66,0,0.122170216649234
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","7","Years_since_reference_measure",58,0,0.148965020821623
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",55,0,0.172893073637539
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","9","Years_since_reference_measure",62,0,0.162834690224541
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","10","Years_since_reference_measure",61,0,0.198288272549724
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","11","Years_since_reference_measure",59,0,0.192070860747472
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","12","Years_since_reference_measure",62,0,0.168709977993169
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","13","Years_since_reference_measure",57,0,0.155648263726827
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","14","Years_since_reference_measure",62,0,0.196162414974248
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","15","Years_since_reference_measure",59,0,0.216600769993191
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",53,0,0.170293380312993
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","17","Years_since_reference_measure",57,0,0.230017369174582
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",59,0,0.195187578880172
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","19","Years_since_reference_measure",58,0,0.275374891134389
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","20","Years_since_reference_measure",63,0,0.119452541031235
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","21","Years_since_reference_measure",59,0,0.162698335123868
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","22","Years_since_reference_measure",63,0,0.206043435444526
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","23","Years_since_reference_measure",61,0,0.126833300219607
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","24","Years_since_reference_measure",57,0,0.171914100423337
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","25","Years_since_reference_measure",54,0,0.161594949972763
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","26","Years_since_reference_measure",51,0,0.2342956495146
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","27","Years_since_reference_measure",58,0,0.203390610864008
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","28","Years_since_reference_measure",50,0,0.207924798778457
"BioTIME",245,"245_171","195","195_NorthAmerica_2308",-114.47,48.12,"Vertebrates","Time_as_proxy","29","Years_since_reference_measure",42,0,0.178598131930759
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",48,0,0.234208217054684
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",53,0,0.253633194505207
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",39,0,0.265035001609875
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",49,0,0.337768172322155
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",38,0,0.289700973314965
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","6","Years_since_reference_measure",46,0,0.26896109561516
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","7","Years_since_reference_measure",51,0,0.268716646146314
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",52,0,0.257213450411206
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","9","Years_since_reference_measure",45,0,0.210797380290134
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","10","Years_since_reference_measure",51,0,0.211477245494653
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","11","Years_since_reference_measure",45,0,0.230467868711207
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","12","Years_since_reference_measure",45,0,0.283748227168049
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","13","Years_since_reference_measure",38,0,0.234374597561096
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","14","Years_since_reference_measure",47,0,0.313808723098956
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","15","Years_since_reference_measure",42,0,0.305923770605197
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",39,0,0.297822716176908
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","17","Years_since_reference_measure",42,0,0.295326662501327
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",41,0,0.335555775083877
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","19","Years_since_reference_measure",40,0,0.344811150650036
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","20","Years_since_reference_measure",43,0,0.421283489171385
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","21","Years_since_reference_measure",41,0,0.368983890097443
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","22","Years_since_reference_measure",35,0,0.288421898845161
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","23","Years_since_reference_measure",39,0,0.291171450221779
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","24","Years_since_reference_measure",36,0,0.335179116785592
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","25","Years_since_reference_measure",39,0,0.346626566185041
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","26","Years_since_reference_measure",34,0,0.396410662633025
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","27","Years_since_reference_measure",39,0,0.265842462101498
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","28","Years_since_reference_measure",39,0,0.32840041911274
"BioTIME",245,"245_172","195","195_NorthAmerica_2319",-115.15,47.37,"Vertebrates","Time_as_proxy","29","Years_since_reference_measure",31,0,0.447901324522145
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",38,0,0.176130014044774
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",45,0,0.202469120766933
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",42,0,0.161867420075921
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",38,0,0.157675287251946
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",42,0,0.209758214880155
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","6","Years_since_reference_measure",41,0,0.17806202367833
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","7","Years_since_reference_measure",50,0,0.153678974005061
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",44,0,0.22129433569651
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","9","Years_since_reference_measure",46,0,0.138183754913434
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","10","Years_since_reference_measure",45,0,0.0956593834527907
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","11","Years_since_reference_measure",49,0,0.0839339704135622
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","12","Years_since_reference_measure",49,0,0.127569343817582
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","13","Years_since_reference_measure",51,0,0.153420845462368
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","14","Years_since_reference_measure",48,0,0.108583618632638
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","15","Years_since_reference_measure",46,0,0.0884651024871196
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",46,0,0.119889569459374
"BioTIME",245,"245_173","195","195_NorthAmerica_2320",-114.17,47.7,"Vertebrates","Time_as_proxy","17","Years_since_reference_measure",44,0,0.119822878646408
