"Database","Source_ID","SS_ID","Longitude","Latitude","Taxon_group","Pressure","Pressure_level","Pressure_unit","n_species","PDF","MSA_loss"
"PREDICTS","HZ1_2013__Garmendia","HZ1_2013__Garmendia 1",-90.842419375,16.13977475,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",17,0.176470588235294,0.349264705882353
"PREDICTS","KS1_2005__Pons","KS1_2005__Pons 1",46.8833333333333,-16.15,"Vertebrates","Land_use","Young secondary vegetation","Land_use_category",19,0.842105263157895,0.873684210526316
"PREDICTS","KS1_2006__Borges","KS1_2006__Borges 1",-27.252386537596,38.7384531428571,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",3,0.666666666666667,0.788888888888889
"PREDICTS","KS1_2006__Borges","KS1_2006__Borges 1",-27.2505180506679,38.740937125,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",11,0.909090909090909,0.977272727272727
"PREDICTS","KS1_2006__Borges","KS1_2006__Borges 1",-27.244797388109,38.7322515555556,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",3,0.666666666666667,0.986666666666667
"PREDICTS","KS1_2006__Borges","KS1_2006__Borges 1",-27.2401815277335,38.7399964,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",6,0.166666666666667,0.631849623536903
"PREDICTS","KS1_2006__Borges","KS1_2006__Borges 1",-27.2397243801399,38.7430511666667,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",10,0.5,0.5
"PREDICTS","KS1_2006__Borges","KS1_2006__Borges 1",-27.2334034218885,38.7246622307692,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",11,0.454545454545455,0.543497609110257
"PREDICTS","KS1_2006__Borges","KS1_2006__Borges 1",-27.2319790335529,38.7259384,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",5,0.8,0.992307692307692
"PREDICTS","KS1_2006__Borges","KS1_2006__Borges 1",-27.2244042145497,38.7228562727273,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",4,0,0.308509724760922
"PREDICTS","KS1_2006__Borges","KS1_2006__Borges 1",-27.2236372065188,38.7219105,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",2,0.5,0.98
"PREDICTS","KS1_2012__Pethiyagoda","KS1_2012__Pethiyagoda 1",80.6666666666667,6.83333333333333,"Vertebrates","Land_use","Cropland","Land_use_category",13,0.538461538461538,0.856398729215426
"PREDICTS","KS1_2012__Pethiyagoda","KS1_2012__Pethiyagoda 1",80.6666666666667,6.83333333333333,"Vertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",13,0.153846153846154,0.257410992031719
"PREDICTS","LK1_2008__Henschel","LK1_2008__Henschel 1",12.1728157575758,-1.21686696969697,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",20,0.4,0.677232984991938
"PREDICTS","MG1_2005__Vanbergen","MG1_2005__Vanbergen 1",-2.810504,57.14396,"Invertebrates","Land_use","Cropland","Land_use_category",8,0.5,0.5
"PREDICTS","MG1_2005__Vanbergen","MG1_2005__Vanbergen 1",-2.752446,57.047952,"Invertebrates","Land_use","Forest_plantation","Land_use_category",8,0.375,0.458333333333333
"PREDICTS","MG1_2005__Vanbergen","MG1_2005__Vanbergen 1",-2.8412975,57.049293,"Invertebrates","Land_use","Pasture","Land_use_category",8,0.25,0.25
"PREDICTS","MG1_2005__Vanbergen","MG1_2005__Vanbergen 1",-2.690494,57.015483,"Invertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",8,0.25,0.291666666666667
"PREDICTS","MG1_2006__Baur","MG1_2006__Baur 2",23.34887525,46.55400525,"Invertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",19,0.263157894736842,0.377631578947368
"PREDICTS","MG1_2006__Baur","MG1_2006__Baur 2",23.34849275,46.5514095,"Invertebrates","Land_use","Pasture","Land_use_category",19,0.526315789473684,0.617481203007519
"PREDICTS","MG1_2006__Baur","MG1_2006__Baur 2",23.349195,46.5527915,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",19,0.315789473684211,0.427318295739348
"PREDICTS","MG1_2006__Baur","MG1_2006__Baur 3",23.3483,46.554028,"Invertebrates","Land_use","Pasture","Land_use_category",51,0.96078431372549,0.972549019607843
"PREDICTS","MG1_2006__Baur","MG1_2006__Baur 4",23.34887525,46.55400525,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",84,0.583333333333333,0.733211054889792
"PREDICTS","MG1_2006__Baur","MG1_2006__Baur 4",23.34849275,46.5514095,"Plants","Land_use","Pasture","Land_use_category",84,0.797619047619048,0.85371681367922
"PREDICTS","MG1_2006__Baur","MG1_2006__Baur 4",23.348822,46.551459,"Plants","Land_use","Young secondary vegetation","Land_use_category",51,0.843137254901961,0.851540616246499
"PREDICTS","MG1_2006__Baur","MG1_2006__Baur 4",23.349195,46.5527915,"Plants","Land_use","Young secondary vegetation","Land_use_category",33,0.727272727272727,0.842614111035164
"PREDICTS","MG1_2008__Paritsis","MG1_2008__Paritsis 3",-71.5323725,-40.960477,"Vertebrates","Land_use","Forest_plantation","Land_use_category",17,0.352941176470588,0.574806385203102
"PREDICTS","MG1_2008__Paritsis","MG1_2008__Paritsis 3",-71.4366245,-41.081162,"Vertebrates","Land_use","Forest_plantation","Land_use_category",17,0.470588235294118,0.785975415660778
"PREDICTS","MG1_2008__Paritsis","MG1_2008__Paritsis 3",-71.437104,-41.077802,"Vertebrates","Land_use","Mature secondary vegetation","Land_use_category",17,0.235294117647059,0.436194239819411
"PREDICTS","MJ1_2009__Lehouck","MJ1_2009__Lehouck 1",38.3460020416667,-3.46174476337083,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",14,0.357142857142857,0.738650926788191
"PREDICTS","MJ1_2009__Lehouck","MJ1_2009__Lehouck 2",38.3438989097727,-3.46804390374545,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",3,0,0.697979797979798
"PREDICTS","MJ1_2009__Lehouck","MJ1_2009__Lehouck 3",38.3463952333333,-3.46437666666667,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",22,0.136363636363636,0.37698342707998
"PREDICTS","MJ1_2009__Lehouck","MJ1_2009__Lehouck 4",38.3468661923077,-3.46141769230769,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",21,0.19047619047619,0.327524937521667
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.5664,13.2368,"Vertebrates","Land_use","Cropland","Land_use_category",11,0.818181818181818,0.818181818181818
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.46095,12.96975,"Vertebrates","Land_use","Cropland","Land_use_category",11,0.636363636363636,0.656212887982037
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.4344,13.1699,"Vertebrates","Land_use","Cropland","Land_use_category",11,0.909090909090909,0.999278499278499
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.32575,12.26195,"Vertebrates","Land_use","Cropland","Land_use_category",11,0.909090909090909,0.909090909090909
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.2543,12.4635,"Vertebrates","Land_use","Cropland","Land_use_category",11,0.727272727272727,0.769335447474633
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.19,12.79,"Vertebrates","Land_use","Cropland","Land_use_category",11,0.909090909090909,0.999278499278499
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-8.75762,12.27075,"Vertebrates","Land_use","Cropland","Land_use_category",11,0.818181818181818,0.818181818181818
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-7.9449995,10.4846185,"Vertebrates","Land_use","Cropland","Land_use_category",11,0.909090909090909,0.909090909090909
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-7.77574,10.49712,"Vertebrates","Land_use","Cropland","Land_use_category",11,0.909090909090909,0.909090909090909
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-5.59504353846154,10.7946104615385,"Vertebrates","Land_use","Cropland","Land_use_category",11,0.363636363636364,0.449564267646536
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.651144,12.912757,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.909090909090909,0.909090909090909
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.5664,13.2368,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.909090909090909,0.999278499278499
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.331494,12.2566774,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.727272727272727,0.789041874823146
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.27865,12.491,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.818181818181818,0.824423866531789
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.19,12.79,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.909090909090909,0.909090909090909
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.013,12.318,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.909090909090909,0.94819565625125
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-9.9245,12.5205,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.727272727272727,0.78580410333885
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-9.4667,12.7109,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.909090909090909,0.9395235410292
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-8.760211,12.271652,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.545454545454545,0.606965357697275
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-6.109564,10.87131,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.818181818181818,0.818181818181818
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-5.667,10.8227,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.909090909090909,0.909090909090909
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.4839,12.9849,"Vertebrates","Land_use","Urban","Land_use_category",11,0.909090909090909,0.973541549200275
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.328443,12.257256,"Vertebrates","Land_use","Urban","Land_use_category",11,0.818181818181818,0.818181818181818
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-10.2608,12.4737,"Vertebrates","Land_use","Urban","Land_use_category",11,0.909090909090909,0.909090909090909
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-8.775296,12.300185,"Vertebrates","Land_use","Urban","Land_use_category",11,0.909090909090909,0.909090909090909
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-7.946,10.48321,"Vertebrates","Land_use","Urban","Land_use_category",11,0.909090909090909,0.999278499278499
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-6.109115,10.862982,"Vertebrates","Land_use","Urban","Land_use_category",11,0.909090909090909,0.999278499278499
"PREDICTS","MJ1_2011__Granjon","MJ1_2011__Granjon 1",-5.62725,10.8102,"Vertebrates","Land_use","Urban","Land_use_category",11,0.909090909090909,0.999278499278499
"PREDICTS","MJ1_2012__Malonza","MJ1_2012__Malonza 1",38.339759,-3.80303,"Vertebrates","Land_use","Forest_plantation","Land_use_category",4,0.5,0.5
"PREDICTS","MJ1_2012__Malonza","MJ1_2012__Malonza 1",38.3890986666667,-3.36711533333333,"Vertebrates","Land_use","Forest_plantation","Land_use_category",4,0.25,0.25
"PREDICTS","MJ1_2012__Malonza","MJ1_2012__Malonza 1",38.589247,-3.505323,"Vertebrates","Land_use","Forest_plantation","Land_use_category",4,0.75,0.75
"PREDICTS","MJ1_2013__Adum","MJ1_2013__Adum 1",-2.81134975,6.5819465,"Vertebrates","Land_use","Forest_plantation","Land_use_category",12,0.333333333333333,0.573470356167875
"PREDICTS","MJ1_2013__Adum","MJ1_2013__Adum 1",-2.69614508333333,6.231333,"Vertebrates","Land_use","Forest_plantation","Land_use_category",12,0.0833333333333334,0.295444348862719
"PREDICTS","MJ1_2013__Adum","MJ1_2013__Adum 1",-2.45034914,6.1144645,"Vertebrates","Land_use","Forest_plantation","Land_use_category",11,0.181818181818182,0.44831522703722
"PREDICTS","SC1_2002__Summerville","SC1_2002__Summerville 1",-83.2352177083333,38.673690625,"Invertebrates","Land_use","Mature secondary vegetation","Land_use_category",22,0.318181818181818,0.449478974583564
"PREDICTS","SC1_2002__Summerville","SC1_2002__Summerville 1",-83.2350070261438,38.6735501633987,"Invertebrates","Land_use","Mature secondary vegetation","Land_use_category",100,0.3,0.468270651320649
"PREDICTS","SC1_2002__Summerville","SC1_2002__Summerville 1",-83.2348513888889,38.6729149305556,"Invertebrates","Land_use","Mature secondary vegetation","Land_use_category",54,0.277777777777778,0.433192956026138
"PREDICTS","SC1_2002__Summerville","SC1_2002__Summerville 1",-83.2348009259259,38.6730159259259,"Invertebrates","Land_use","Mature secondary vegetation","Land_use_category",49,0.326530612244898,0.478521381737065
"PREDICTS","SC1_2002__Summerville","SC1_2002__Summerville 1",-83.2392246296296,38.6806396296296,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",35,0.171428571428571,0.469525299096504
"PREDICTS","SC1_2002__Summerville","SC1_2002__Summerville 1",-83.2392139846743,38.6806506704981,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",9,0.111111111111111,0.377532395201568
"PREDICTS","SC1_2002__Summerville","SC1_2002__Summerville 1",-83.2391561111111,38.6806386111111,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",33,0.212121212121212,0.459447539827605
"PREDICTS","SC1_2002__Summerville","SC1_2002__Summerville 1",-83.2391526881721,38.680651702509,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",27,0.259259259259259,0.511902558000883
"PREDICTS","SC1_2002__Summerville","SC1_2002__Summerville 1",-83.2391390681004,38.6805882616487,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",113,0.274336283185841,0.542163472260788
"PREDICTS","SC1_2002__Summerville","SC1_2002__Summerville 1",-83.2391259259259,38.6805972222222,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",6,0.166666666666667,0.487221698360312
"PREDICTS","SC1_2002__Summerville","SC1_2002__Summerville 1",-83.2390079501916,38.6804098659004,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",2,0,0.0483870967741935
"PREDICTS","SC1_2005__Marsh","SC1_2005__Marsh 1",43.3417989795918,-11.7429840136054,"Vertebrates","Land_use","Forest_plantation","Land_use_category",9,0,0.163722799061145
"PREDICTS","SC1_2005__Marsh","SC1_2005__Marsh 1",43.342675,-11.471125,"Vertebrates","Land_use","Forest_plantation","Land_use_category",15,0.333333333333333,0.333333333333333
"PREDICTS","SC1_2005__Marsh","SC1_2005__Marsh 1",43.343393,-11.7443093333333,"Vertebrates","Land_use","Forest_plantation","Land_use_category",5,0,0.41007619047619
"PREDICTS","SC1_2005__Marsh","SC1_2005__Marsh 1",43.42,-11.85,"Vertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",15,0.666666666666667,0.714236458680903
"PREDICTS","SC1_2005__Marsh","SC1_2005__Marsh 1",43.3118973958333,-11.7234369791667,"Vertebrates","Land_use","Secondary vegetation","Land_use_category",15,0.266666666666667,0.501516983253094
"PREDICTS","SC1_2005__Marsh","SC1_2005__Marsh 1",43.3477166666666,-11.4769166666667,"Vertebrates","Land_use","Secondary vegetation","Land_use_category",15,0.6,0.667389611834056
"PREDICTS","SC1_2005__Marsh","SC1_2005__Marsh 1",43.3406583333333,-11.7618520833333,"Vertebrates","Land_use","Young secondary vegetation","Land_use_category",15,0.2,0.56354206545727
"PREDICTS","SC1_2006__Benedick","SC1_2006__Benedick 1",118.23,5.28,"Invertebrates","Land_use","Forest_plantation","Land_use_category",31,0.967741935483871,0.975186104218362
"PREDICTS","SC1_2006__Benedick","SC1_2006__Benedick 1",117.26,5.64,"Invertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",31,0.645161290322581,0.686600496277916
"PREDICTS","SC1_2006__Benedick","SC1_2006__Benedick 1",117.39,5.69,"Invertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",31,0.612903225806452,0.698737410596993
"PREDICTS","SC1_2006__Benedick","SC1_2006__Benedick 1",117.64,5.72,"Invertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",31,0.580645161290323,0.640694789081886
"PREDICTS","SC1_2006__Benedick","SC1_2006__Benedick 1",117.91,5.85666666666667,"Invertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",31,0.516129032258065,0.633071408877861
"PREDICTS","SC1_2006__Benedick","SC1_2006__Benedick 1",117.94,4.37,"Invertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",31,0.387096774193548,0.479942100909843
"PREDICTS","SC1_2006__Benedick","SC1_2006__Benedick 1",118.28,5.52,"Invertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",31,0.645161290322581,0.703225806451613
"PREDICTS","SC1_2006__Benedick","SC1_2006__Benedick 1",118.7,5.18,"Invertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",31,0.451612903225806,0.607647058823529
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5030475,8.67649571428571,"Plants","Land_use","Pasture","Land_use_category",2,0.5,0.875
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5029185185185,8.67617148148148,"Plants","Land_use","Pasture","Land_use_category",15,0.933333333333333,0.933333333333333
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5029048148148,8.67636851851852,"Plants","Land_use","Pasture","Land_use_category",2,0.5,0.9
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5028113793103,8.6768875862069,"Plants","Land_use","Pasture","Land_use_category",5,0.6,0.744827586206896
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5027653846154,8.67602692307692,"Plants","Land_use","Pasture","Land_use_category",4,0.75,0.916666666666667
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5026128571429,8.67661071428572,"Plants","Land_use","Pasture","Land_use_category",2,0.5,0.892857142857143
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5022846153846,8.67623730769231,"Plants","Land_use","Pasture","Land_use_category",2,0.5,0.5
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.3235342857143,8.48575428571429,"Plants","Land_use","Pasture","Land_use_category",3,0.666666666666667,0.944444444444444
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.3182125,8.48438125,"Plants","Land_use","Pasture","Land_use_category",29,0.931034482758621,0.954022988505747
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.0057175,8.831715,"Plants","Land_use","Pasture","Land_use_category",29,0.96551724137931,0.96551724137931
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-82.9960133333333,8.82755333333333,"Plants","Land_use","Pasture","Land_use_category",3,0.666666666666667,0.666666666666667
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5533388235294,8.67535235294118,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",8,0.375,0.646358543417367
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5532644444445,8.67566611111111,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",4,0.5,0.771604938271605
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5532088888889,8.67572166666667,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",8,0.625,0.713541666666667
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5527768421053,8.67594684210526,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",8,0.875,0.875
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5502138888889,8.67115777777778,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",4,0.75,0.75
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.4062265217391,8.50421913043478,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",7,0.714285714285714,0.939799331103679
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.4060960869565,8.50413217391304,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",3,0.333333333333333,0.5175983436853
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.4052957142857,8.50314476190476,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",5,0.6,0.677248677248677
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.4023641666667,8.49979875,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",2,0.5,0.833333333333333
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.4016843478261,8.49905086956522,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",13,0.538461538461538,0.787374581939799
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.5309825,8.68339,"Plants","Land_use","Secondary vegetation","Land_use_category",29,0.827586206896552,0.944003147235906
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.52512,8.6841,"Plants","Land_use","Secondary vegetation","Land_use_category",3,0.666666666666667,0.666666666666667
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.3041266666667,8.49442666666667,"Plants","Land_use","Secondary vegetation","Land_use_category",2,0.5,0.75
"PREDICTS","SC1_2006__Mayfield","SC1_2006__Mayfield 1",-83.27998,8.46927,"Plants","Land_use","Secondary vegetation","Land_use_category",29,0.96551724137931,0.994252873563218
"PREDICTS","SC1_2006__UrbinaCardona","SC1_2006__UrbinaCardona 1",-95.0790050099148,18.5808140564455,"Vertebrates","Land_use","Pasture","Land_use_category",7,0.285714285714286,0.472270264037819
"PREDICTS","SC1_2006__UrbinaCardona","SC1_2006__UrbinaCardona 1",-95.0788900597394,18.5808525529691,"Vertebrates","Land_use","Pasture","Land_use_category",32,0.59375,0.832377264095937
"PREDICTS","SC1_2006__UrbinaCardona","SC1_2006__UrbinaCardona 1",-95.0786757417463,18.5809886091585,"Vertebrates","Land_use","Pasture","Land_use_category",3,0.666666666666667,0.666666666666667
"PREDICTS","SC1_2006__UrbinaCardona","SC1_2006__UrbinaCardona 1",-95.0797125064425,18.5796897182334,"Vertebrates","Land_use","Secondary vegetation","Land_use_category",23,0.217391304347826,0.545868578683848
"PREDICTS","SC1_2006__UrbinaCardona","SC1_2006__UrbinaCardona 1",-95.0795943430805,18.5797213800153,"Vertebrates","Land_use","Secondary vegetation","Land_use_category",10,0.1,0.212197200243457
"PREDICTS","SC1_2006__UrbinaCardona","SC1_2006__UrbinaCardona 1",-95.0795072462625,18.5798316475335,"Vertebrates","Land_use","Secondary vegetation","Land_use_category",4,0.25,0.422316384180791
"PREDICTS","SC1_2006__UrbinaCardona","SC1_2006__UrbinaCardona 1",-95.0794782754433,18.579751911478,"Vertebrates","Land_use","Secondary vegetation","Land_use_category",2,0,0.0089285714285714
"PREDICTS","SC1_2006__UrbinaCardona","SC1_2006__UrbinaCardona 1",-95.0793860820488,18.579842151485,"Vertebrates","Land_use","Secondary vegetation","Land_use_category",2,0.5,0.770491803278688
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-31.2052025505782,39.4242938043216,"Invertebrates","Land_use","Pasture","Land_use_category",8,0.875,0.998670212765957
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-31.2047595046308,39.4259219360619,"Invertebrates","Land_use","Pasture","Land_use_category",97,0.680412371134021,0.742220248380785
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-31.2045037678812,39.4219829817059,"Invertebrates","Land_use","Pasture","Land_use_category",13,0.461538461538462,0.743589505174452
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-28.6952364249643,38.5631734649461,"Invertebrates","Land_use","Pasture","Land_use_category",69,0.594202898550725,0.695275981285716
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-28.6941630137024,38.5641353578802,"Invertebrates","Land_use","Pasture","Land_use_category",37,0.918918918918919,0.961939532301112
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-28.6907511906184,38.5607961025092,"Invertebrates","Land_use","Pasture","Land_use_category",12,0.5,0.600846132524258
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-27.2330213064444,38.7204147889322,"Invertebrates","Land_use","Pasture","Land_use_category",23,0.304347826086957,0.576798882246202
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-27.2328683461355,38.720980495623,"Invertebrates","Land_use","Pasture","Land_use_category",48,0.625,0.742832844492219
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-27.2259799949843,38.7255121912323,"Invertebrates","Land_use","Pasture","Land_use_category",30,0.366666666666667,0.594204074462747
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-27.224619592733,38.7209421284368,"Invertebrates","Land_use","Pasture","Land_use_category",10,0.9,0.997605432472443
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-27.2244054365603,38.724958585897,"Invertebrates","Land_use","Pasture","Land_use_category",2,0.5,0.5
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-27.2191944342346,38.7223224716525,"Invertebrates","Land_use","Pasture","Land_use_category",4,0.5,0.848092346986641
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-25.1719311795524,36.9990865685744,"Invertebrates","Land_use","Pasture","Land_use_category",89,0.898876404494382,0.898876404494382
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-25.1091021721171,36.9736916365247,"Invertebrates","Land_use","Pasture","Land_use_category",29,0.758620689655172,0.787121274184899
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-31.20581638306,39.4413833258429,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",118,0.796610169491525,0.846744300943086
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-28.677101194471,38.5715595155585,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",27,0.814814814814815,0.867933811863155
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-28.674964308271,38.5735387267626,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",54,0.888888888888889,0.922662935564762
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-28.674351950609,38.5708492416486,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",35,0.628571428571429,0.704917989669911
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-28.6708172085007,38.5699360323358,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",2,0.5,0.741011158561785
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-27.2222864979723,38.6918240363053,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",82,0.878048780487805,0.900183998553715
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-27.2,38.7,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",36,0.916666666666667,0.950677625483846
